category,text
None-of-the-above,✌️New Attempt 'வாழ்க மக்கா' Yov Nanba Engayo poitinga ponga🌠....Entha maari oru Tharamana Prank ithuvara pathathu illa Part-2ku Waiting❤️👍🔥🔥#SummaTeyrikaVittom🤙🤙
Homophobic-derogation,Enaku oru doubt iva aambala ya ila pombala ya?
Homophobic-derogation,malini niga panrathu rompa thappu.niga oru ponna irunthutu ennoru ponna thappa papingala.oru ponna eruntha ennoru ponna friend a than ninaika thonum.ana niga solrathu rompa thappa ethukku.entha ulagathula porantha yella ponnukum kadaul oru annai porakka vachiruppanga.athe mathiri oru anukum oru ponna porakka vachiruppanga.nama avagalatha marriage pannikanum.nigale sollunga entha ulagathula ulla yella  amma appaum niga panra thappa panniruntha niga aprama na entha ulagathula ulla mathavanga ellam  poranthirukave matom.plz konjamavathu purinchika try pannuga.
None-of-the-above,Psr family put some like
None-of-the-above,...google pannungalen bro.
Hope-Speech,Sami aka nenka unka mela ela total eankal thirunankai aka ama ku ealam pariya saluite
None-of-the-above,Neenga LGBT yw
None-of-the-above,Bro ya Bro epadi panringa😢
Transphobic-Threatening,indha pottai naigal adicha sagadikanum ipo Elam Tamil nadu indha pottai naigal adigam iruku
None-of-the-above,Dei neengaluma part 1  2 nu poite irupinga pola
None-of-the-above,@sowmya narayan  sethuduva
None-of-the-above,Apdi panuvanga nane pathueruka bro
None-of-the-above,"I love you amma,🌹"
None-of-the-above,Yarukuna oru help na boy and girl vara mattaga or yosipaga but ivaga ethaum yosikama pannuvaga na nerulaye pathu iruka....  Avaga Mala ennaku oru bayam but neraya mariyatha iruku please respect pannuga avagaluku...
None-of-the-above,Manithaneyam  vatrathavargal inum avargal dhan... Manithargalaai valbavargal avargal dhan.
None-of-the-above,Ovvoru vedio layum romba impresse pandringa Anna..... congratulations 2 perukum... Life long money iruko illayo happy ah irupinga anna.....
None-of-the-above,Varthaikku varthaya chellamunnu koopudranga 🤩
None-of-the-above,Vera level waiting
None-of-the-above,Semma speach akka super😘😘😘
None-of-the-above,Smile cute iruku..
None-of-the-above,Surya Rishu nice
None-of-the-above,Hi ninga Chennai ya
None-of-the-above,Innum konja naal pona enaku boyfriend irukan solli reject pannama enaku girlfriend iruka solli reject pannuvalga pola. Ithukkum police pathukappu kuduthurkinga paru pramatham arputham mama nu summava solranunga
None-of-the-above,Enna nanba ippedi nadikire...pppahhhhh
None-of-the-above,Bro ivalo nal subscribe panniten nenacha patha pannala todaytha panna
None-of-the-above,Cute ha irukinga akka .
None-of-the-above,Enakum oru murai nadanthuchi na train la guindy to beach station ponan apa t.shirt potu ponan enaku mollai pakka ponnu maari erukum apa two pachiyappas boys nalla bodybuilder maari erunthanga apa en pakkathula vanthu ninnu ena pathu oruthan sonna pa semmaiya eruka kadavul enna kodukanumo kachithama koduthurukanu ennoru paiyan valtha evan kuda thaan vaalanum nu apa enaku first time na udanae train vittu erangitan...
None-of-the-above,That akka is awesome🥰🥰🥰
None-of-the-above,U number send
None-of-the-above,Namba jenam vedika pakkum eppadi than
Counter-speech,"Please, Don't hurt transgender. Avunga touch Pana ena adichu ungaluku? Avangalu human being thana 🙂."
Hope-Speech,I am hetro ...I support u
None-of-the-above,Romba alaga irukeenga and edharthamana unmaiya pesreenga.
None-of-the-above,Antha akka dance aadum bothu yaarukellam kangalil kanneer thathumbiyathu😭😭
None-of-the-above,Vera level nanba👌
None-of-the-above,I love you Akka 💖💖
None-of-the-above,Nice flim ❤️❤️❤️❤️.......
None-of-the-above,Bullshit  judgement
None-of-the-above,Nejama aluthutan Anna❤
Counter-speech,Sheet ivangala madhiri sila thirunangai alla matha thirunangai kaluku keta Peru plzz ellarayum thitathinga nalavangalum irukanga
Transphobic-Threatening,Public ellorum sernthu intha panningala vaaiya odaikanum
None-of-the-above,Anna spr Anna
None-of-the-above,Indha samuguma sudugadu iruku
None-of-the-above,Part 2 poduga
None-of-the-above,Vera levelunga Vera level
None-of-the-above,super love you so much💗💗
None-of-the-above,Thank you papa <3
None-of-the-above,@shinchan shinchan  Variya olukken
None-of-the-above,Rompa kastama eruku sema age .. frd 😭😭😭😭
None-of-the-above,Police keta police ah kalaichruvanga transchendar
None-of-the-above,Super  nanba
None-of-the-above,@Anitha Anitha  ile adu poorekure poolene choise
Homophobic-derogation,8 min 30 sec la adhu yenna homosexual people India fullah  soldra apdi irundha yepdi population?
None-of-the-above,Aluthuta da thambi😭😭😭😭
Transphobic-Threatening,Nee sekaram seathuduva potta nayea porambokku punda unnala aruthu savadikanum theavidiyaluku poranthavanea okka vittu sambathippa pola un v2la erukaravaggala athan kolluppu
None-of-the-above,Vera leval bro
None-of-the-above,super bro.  thirunangaigal nalla manasu yellathukum   purinchika mudiuthu.
None-of-the-above,atha masuthaga kadavul vera ena vanum
None-of-the-above,Anna super ahh acting panirukenga 😍😍😍.keep doing bro
Homophobic-derogation,"Pongada thevdiya pasangala, prank nu indha vela pundaya panrengale vekkama illa. Idhula vilipunarvu vera"
None-of-the-above,Nee ingayum vanthudiya drogi
None-of-the-above,Chennai avdai irukikal
None-of-the-above,Nenga unmaiyave vera level bro's 😊😊☺️☺️🙂🙂🤗🤗
Hope-Speech,We support lgbt 🏳️‍🌈
None-of-the-above,Divya Saranya hiiiii
None-of-the-above,Over scenu pundaya irukku
None-of-the-above,@harish balaji  dei lusu yaaru da naye ne na avaru sonnadhuku support pannenda oruvela neetha video vara mari aalu pola naaye
None-of-the-above,super  bro
None-of-the-above,😘jaaimanivel bro shave pannittu handsome ah irukinga😘
Homophobic-derogation,"Praveen kumar entha kovil....namaku athula irukura meaninge teriyathu; ..avanga enna sollavarangannu debate panna athuve perusa pogum...377 oru sattam irunthathe ipo than terithu..apdi irukela tamil natla ethavathu oru villagela poi gay nu solli parunga ,avangaluku puriyathu..theryathu...village people than meiyallume namma culturah protect panravanga.."
None-of-the-above,sema pa avanaga ennaku aluga vanthuchi😢such a great person avanga 😘😘
None-of-the-above,Romba alaga erukuga sis
None-of-the-above,#nakiran good job
None-of-the-above,Bro intha maari ooty la panunga bro avanga reaction la epdi iruku nu paakala
None-of-the-above,Nadu yenga povudhuu Eva kooda intriew vera
None-of-the-above,Alava scene podu ma..
Counter-speech,@Dan_Lei    Athu Sari Bro  Unnala Encourage Panna Mudila Naa Vidu Bro ... Avanga Life Avanga Future Atha Pathi Ketka Namaku  Yaaru Rights Kudutha    Irunthu Poottumea ...
None-of-the-above,Naa mailni ku saport painuven
None-of-the-above,Enna oru arivu! Animals ku consent na enna nu theriyuma?? Also neenga use panra internet vida avangaloda sexual orientation perusa iyarkai seerkedu undaakala.
None-of-the-above,Oru ponna ah Vida alaga irukinga
None-of-the-above,Beautiful transgender 🥰😍😘😍🥰😘😍🥰😘😍🥰😘🤗🤗🤗🤗🤗🤗🤗
None-of-the-above,Unga ackting super pro
None-of-the-above,Super  akka 😍😍😍
None-of-the-above,Super AKKA... super video TMP 🙏
None-of-the-above,Dislike pota thevitiya pasangala neegalam manusana da😡😡😡
None-of-the-above,Acting vera leval
None-of-the-above,Daeee machaaaa superrrrrr daa vera level ini unaku ellame success tha machaaaa ennoda support unaku eppovume irukum da keep it up machaaaa this is manimaran da
None-of-the-above,anthe naya puduchu jail la podunga
None-of-the-above,"swetha k ,naa unna asingama thittave illa,enga asingama tittunean nu kattu.."
None-of-the-above,Semaya irukaanga katrina
None-of-the-above,Thambi are you gay
None-of-the-above,Bro part 2 epa
Homophobic-derogation,Ippa population controlnda shock avrala mark my words innum sila nooru varudangala manitha iname alingirum hahaha BY THESE PEOPLE
None-of-the-above,Na nagama kainire vatutan da
None-of-the-above,Maalini. Y u become sooooo lean ??
None-of-the-above,Paru oruthanukku nee ponna paiyannanu doubt vanthurum  paru
None-of-the-above,Meetpanalam   Eppo Eppadi
None-of-the-above,Yooooh aludhatan ya
None-of-the-above,Ellam devolopment nu perla ellarum pesuranga apram neraya problem varum bothu therium...india culture         traditional apdi nu neraya iruku ana ipa athu ellam konjam konjma aliethu..athu yarukavuthu kannuku therietha....already north side la ellam pochu...ipa tamilnadula....
None-of-the-above,Super brother...Kannu kalangitten... keep it up
Transphobic-derogation,"avanukku theavaya,,,,, intha oholuu,,   un vealaya paruda loosu..patcha patchaya,,, kaluvy oothuthu antha THirunangai...."
None-of-the-above,Super sis 👍
Hope-Speech,"Adhu avaravar virupam,,, ..."
None-of-the-above,Unga video la vara last scene dha enaku rmba puduchirku kandipa idha contnu panitey irunga  unga nalla ullathirku kadavul epodhum thunai irupaar....  all the best for ur gud thoughts
Homophobic-derogation,mine mine apo unga appa kita poi sollu...nenga en hetero sex panringanu...sorry unga appavuku
Hope-Speech,I to support LGBTQ !.......
None-of-the-above,Neenga soldra kekka romba jealous ah irukku bro
None-of-the-above,Anna super anna ❤️
None-of-the-above,Nanbaaa vera level 🔥
Homophobic-Threatening,Unnaiylam savudikanum dii
None-of-the-above,Semma malini.... well said...
None-of-the-above,Super bro Vera level nice good
None-of-the-above,So beautiful 😍😍😍😘😘😘
None-of-the-above,vera level acting
None-of-the-above,Gopinath: enna  than ponnu kidaikala na entha levaluku  yada povinga .
None-of-the-above,Lite ah kalanga vechutingle da 🥺
None-of-the-above,Neenga Vera level pasanga da unga appa amma ungala semaiya valathurukaanag
None-of-the-above,Adu avanga avanga Istaml pa... Ppl have different opinions
None-of-the-above,natula evolo case bending iruku intha matter ku mattum udanay zudge ment varu Thu nama nadu engayo pothu
None-of-the-above,"Oru boy boy aa nadakanum,girl girl aa nadakanum."
None-of-the-above,Rompa cute ah irukeeenka kathrreena 👍💐
None-of-the-above,Ethugalalam summave Veda kudathu..
None-of-the-above,Sinungiriye bro Vera level neee🔥🔥🔥🔥🔥
None-of-the-above,Palaniyulum; Kovilukku; Varum; Paktharkalitam; 200; Rubai; Kodu; Mandirudhu; Tarukiren; Endru; Vanki; Rubayai; Mendum; Daramal; Eamatri; Vidukirarkal; Evarlalukku; Yarum; Pavam; Eandru; Panam; Darathukirirkal; Panam; Sampathilkkave; Evarkal; Aravani; Yakirarkal
Homophobic-derogation,thilak raj unnaku en kobam varukirathu
Hope-Speech,Akka kawalapadainga.........; Nama life a namatha mudivu pananum akka......; Wish u all the best akka
None-of-the-above,Super bro Vera level
None-of-the-above,Moonji pundayayum avalayum  kiruku punda
None-of-the-above,0.58 avungale accept pannitangena avunge enna avalo periye paruppa..
None-of-the-above,Vera leval nanba💯💯💯💯💯💯💯💯💯💯👍👍👍👍.......
None-of-the-above,Isssshhh apha ingaiyum vanthutingala da Samy
None-of-the-above,"@Ayy Ar  OK machi, love you."
None-of-the-above,Anna Nega Vera Level Super Anna All The Best🙂
None-of-the-above,Ivlo therinjum kadaisi la saga manushana dead body koodayum animals koodayum compare panniteenga! 👌👌 Arumai ji!
None-of-the-above,@Rekha S  s
None-of-the-above,Nalla thirunangai ❤️; but intha chennai unit train la romba arajagam pandranga ; Nalla thirunanga ellarukkum hats off 🙏
Hope-Speech,Niga ivlo kastathulayum ellathayum poruthu kituu life a run panringa. Niga grate👍
None-of-the-above,Love you bro neega vera level
None-of-the-above,R u slim boy rajesh ur age
None-of-the-above,Kayiru kallava 🙄
None-of-the-above,It's good that U didn't marry a girl..adhu romba romba kodumai ..adhuku ipdi irukardhu evlo vo mel
None-of-the-above,Thank you sir
None-of-the-above,Nanum oru thirunangai than...feelings velipadutha mudiyama romba kastapaduren......familykaga than iruken.......kadavule......kodumaiya iruku...
None-of-the-above,Yenna solluthunga nae purilA
None-of-the-above,Part-2 vendam na avanga paavam avangala namba vachi last ah prank nu sonna avanga kastapaduvaanga
None-of-the-above,Sooooooooooooo cute u r sister 💕
Counter-speech,sila per epdi erukka. yellathaume namma thappu solla mudiyathu
None-of-the-above,I  love Akka
None-of-the-above,Hloo hetrosexual ku homosexual evlovo parvala
None-of-the-above,1.Heterosexuals - வேறின ஈர்ப்பாளர்கள் (Different sex people attraction); 2.Homosexual - ஒரேபாலின ஈர்ப்பாளர்கள் (Same sex people attraction)
None-of-the-above,😭😭😭 enaku Romba Bayama irukku...
Hope-Speech,TMP Army saarbaga oru korikkai seekrama ...PART-2 Upload pannunga nanbaaaa. And athukku munnadi ipdi prank panni athula engaluku kudukura share ha poor people's Ku kudukkiringa super nanbas... luv you.... live long happily.... my blessings
None-of-the-above,What's app number sand panuka Anna plz
None-of-the-above,Sathiyama aguthu aluthutten  daaaaaa😢😢😢😢😢😢😢😢😢😢
None-of-the-above,Nee vela kodupiya...????
Homophobic-derogation,"Gays and lesbians irundha unga aall mattum irundha podhum illa unnaku. amma, appa family vaennava pa.. ; Unnakku pakkathulla edhachi plant and animal irundha paran there live for others. 5 sense irukka adhuvae mathavangallu vallura appo. Ne 6 sense irukka person ne mathavagalukkaga vala venda but ne ipdi gay irukka karamana unnoda family kaga valalamae, avanga ista padi.. kudha aafis"
None-of-the-above,"Neeuma da , dei 😕"
None-of-the-above,Very good akka
None-of-the-above,@sowmya narayan  are u boy or girl ?
None-of-the-above,Nanba ningal menmelum valara..en wishes nanbaa
None-of-the-above,Bro ena entha channel??
None-of-the-above,@Sornam Lakshmi  illuthu vachi oombu 😂😂
Transphobic-derogation,intha thevduya kothika en kita Ipadi pesuna ungotha iruka konjam sunnium  aruthuruven 9 punda thimiru kothi paru
None-of-the-above,Ithu oru polappu ketta loosu..
None-of-the-above,NAA tha like pana
None-of-the-above,Unmaiya kaasu koduka koduka solli people rompa kasdam padutharaku
Hope-Speech,"tis happened in almost all parts of Chennai, I too , govt must take steps to save people. buskku kasu illana Koda ivangalukku kodukkanum. always problem."
None-of-the-above,sariya kelivi avalidam kekka villai
None-of-the-above,Dei iva ava la
None-of-the-above,Waiting bro ❤️❤️❤️❤️
None-of-the-above,எவனோm எவளும் Yogiyam illa bro so ethu better bro
None-of-the-above,@tamilansat arjun  m
None-of-the-above,"She is using saami on him,... Vera level akka..."
None-of-the-above,Vj bubbly looking....she is also awesome...hey transgenders(sorry)elam palaga semmaya irupanga pola...semma...nala palakaranga...
None-of-the-above,Vera level ma 😍 Pinra 😘😘😍
None-of-the-above,"Andha thirunangai parkum bodhu manasu valikkuthu,"
None-of-the-above,Thambi super raa pessu na da thambi
Transphobic-derogation,Intha 9 evolo pesitu iruka ..pakathu la oru block t shirt potu paiyan headset pottu mudidu ukanthurukann...unmailaye antha black t shirt potruka paiyan than 9 nu ninaiken.....9 vta ...antha paiyana patha than athikama kovam varuthu......
None-of-the-above,wierd தமிழன் is judgement on 497 is ok for u ?
None-of-the-above,Unga purithalukku nanri
None-of-the-above,Semma bro 🤣🤣🤣🤣🤣
None-of-the-above,ippa konjam athiga irukku.konjam kammiyagatume....
None-of-the-above,harish malayali ano
Counter-speech,Thirunangai  illa samuthayaththin mangai  aval  yellarum mathippom
None-of-the-above,Antha akka eppadi othugitanga ninga Prank panuninganu
None-of-the-above,Nan oru chicken stall panna poren .. And welding work theyriuma ungaluku theyrinja sollunga nan kudukuren yellarukum kudukura salary nan kudukuren...
None-of-the-above,Kalacharamum illa oru mayirum illa
None-of-the-above,Voice semma dude
None-of-the-above,Super bro neenga nalla irrupinga indha generation la ippadi yaarume panna mattanga but nenga super thalaiva avangala la nenga kandipa happy aa irrupinga unga life super aa irrukum paarunga bro love you bro
None-of-the-above,Alugathaanda varuthu. Feel aaghuthu
None-of-the-above,Romba theliva dhana pesuraanga? In fact adutha humans ah ungala vida nalla respect panraanga!
Homophobic-derogation,"Intha pilaygalayellam kapathanum kudumbamna appa,amma,anna,akka,thambi,marumagan,marumagal,appa magalode paduka mudiyathu,magan ammavoda paduka mudiyathu freedomnu sollitu ellorum ellorode paduka mudiyathu,nalaiku itheyum leagal akkuvanuga intha ambedarkar yen neekavillai,history nadanthuyellam nallathunu solla mudiyathu,itherku ore thirvu petrorgal pillaigala sariya valakanum illena ippaditha."
