category,text
Non-anti-LGBT+ content,don't compare this matter with child abuses. ...
Homophobic,"In future a group of people will come & claim that they wants to marry a Animal, own Father, Mother, Sister & Brother, if someone says it's unnatural then they will say you are not too modern or your thoughts are not mature to understand the pure love; they are also have freedom to choose with whom they want to love. We should respect their feelings they are also humans, at the end love is love, if our feelings attracted to Animals or own parents & siblings what we can do. am i correct guys (LGBTQ COMMUNITY)!!?;  🌈🐵🐻🦁🐯🐱🐶🐺🐴🐮🦛🦌🐷👨‍❤️‍💋‍👨👩‍❤️‍💋‍👩💑👩‍❤️‍👩; ; Hit the like button below those who are against this kind of act or community & share your thoughts. 👇👍"
Non-anti-LGBT+ content,Great Yesu as always ; Gets more emotional while watch fully ; U already started achieves ur successes anna ; Hats off to u
Non-anti-LGBT+ content,Very heart touching movie No one understand their feelings
Non-anti-LGBT+ content,KIRAN- The Rebel Fkkkk off 🖕🏼🖕🏼🖕🏼
Non-anti-LGBT+ content,Truly good series happy to see it again n wow Lathif Character is Amazing n nice story. We gays should be proud of this n awesome
Non-anti-LGBT+ content,Nice dialogs. But still after these many years it is not practical
Non-anti-LGBT+ content,Waiting for 2part
Non-anti-LGBT+ content,I always support lgbt community
Non-anti-LGBT+ content,Yes.. We should be independent... Finally there is no one for us... Achievement only  will show who we are..lots of support and love fro you anna...
Non-anti-LGBT+ content,Clarity of thoughts is amazing. Best wishes. Hope you find the girl you love.
Non-anti-LGBT+ content,The story line is pathetic and very confusing. Better luck next time
Non-anti-LGBT+ content,Bro plz make a video of fake pastor.... And fake Christianity
Non-anti-LGBT+ content,Bro make video about Pirate's
Non-anti-LGBT+ content,You are right bro...
Non-anti-LGBT+ content,She is aa god  literallyy❤❤❤❤❤❤❤
Homophobic,Please don't give me new disease
Non-anti-LGBT+ content,Talk about what is Halal in Islam
Non-anti-LGBT+ content,The emotion in 43:50
Non-anti-LGBT+ content,"A well contemplated short film with a very subtle yet powerful message about a father's turbulence towards his son's sexual orientation and on being true to yourself. It makes us wish we were Latif, to love someone with purity and be brave or to be Harish having that someone special in life to rescue us from all the turmoil and to clear the road for us. The emotions were lively and it will bring a tear of joy when we see them hold hands in the end. They have scored well in cinematography the way they have captured emotions on screen is amazing. It reflected every gay person's strife they go through in the process of coming out to his/her family. overall Excellent movie!!"
Non-anti-LGBT+ content,Super bro...am waiting
Non-anti-LGBT+ content,Antonette Sandhya Duraimanickam  i am just building my courage
Non-anti-LGBT+ content,U will b astonished even homosexuals looks 4 caste nowadays
Non-anti-LGBT+ content,What's the full form of LGBT
Non-anti-LGBT+ content,Im happy u have come out. May God bless you
Non-anti-LGBT+ content,"Mallini whenever I revisit this video, I get more respect for you... The truth is you have told a beautiful thing pls love everyone and love yourself... Maybe this world is a cruel place where many people will deliberately suppress this truth or act like they don't understand what you are saying... The truth is we don't have to justify everyone for what we are doing... Ignore them if they are assholes"
Non-anti-LGBT+ content,Yes bro there are good
Non-anti-LGBT+ content,"Chill Bro, Keep rocking"
Non-anti-LGBT+ content,I Think Rules i accept
Non-anti-LGBT+ content,This so bad act don't parnk    They so good😍 😍
Non-anti-LGBT+ content,Same to you
Non-anti-LGBT+ content,We want freedom
Non-anti-LGBT+ content,Bala kumar dont talk blindly .research analyse and realise what's the point and answer .just dont force your point with others .i think she is right .its her choice how to live either good or bad its her choice.dont tell her its wrong .
Non-anti-LGBT+ content,I really like this video bro; she's kind
Homophobic,Elam ok bro.. Force panni How can u love ur wife so much being a gay? I dont understand how s it possible bro.. Ungala neengale yemathringala..
Non-anti-LGBT+ content,Great job guys keep roking always 🔥 God Grace 😍 creat  Such a  fantastic team ❤Congrats guys🔥😍
Non-anti-LGBT+ content,r u Tamil Nadu I asked some questions to you but plz don't mistake to me and I asked sorry r u straight
Non-anti-LGBT+ content,100 percentage scripted prank...
Non-anti-LGBT+ content,God bless 🌹
Non-anti-LGBT+ content,"aneesh cool So the freedom women is getting now is because of law. If law was nt made then these things would have been impossible. So credit goes to the law. Do u think this would have been possible cauz of culture. This is where we make mistake by saying women are respected. Bt India is a place of two extremes. Women is respected and disrespected here only. now who are those women getting respect? As I told already, if she follows rules of culture. Culture dont pray feminine energy for its uniqueness."
Non-anti-LGBT+ content,"Brilliant background score Gautam :) the theme music is bewitching & mind-blowing, Am sure you will make it big in the years to come by God;s grace... Many congratulations to you and to the entire team.  My best wishes and prayers for a great future :)"
Non-anti-LGBT+ content,Good explanation.; Dr.Mahalingam Periasamy ; STD HIV physician
Non-anti-LGBT+ content,waiting for 2
Non-anti-LGBT+ content,Hats of u malinu....i can understand
Non-anti-LGBT+ content,Cute girl but voice tha
Non-anti-LGBT+ content,So wt one day everyone going to die
Non-anti-LGBT+ content,What a speech mam whenever  Iam watching ur speech it's too gud for me to enhance all of them to develope in it u r rite
Non-anti-LGBT+ content,I wish I could give her hug❤ 😍 such a swt soul ❤
Non-anti-LGBT+ content,Phone number please
Non-anti-LGBT+ content,"Till now we enjoyed your video but you changed us to think all people are not like others, thanks all love you😢🙏🏼"
Non-anti-LGBT+ content,Very heart touching😭 rescept them they are also human like us
Non-anti-LGBT+ content,One of your prank efforts will definitely reach to the youtube Trending🔥 such efforts never seen before.......advance congratzzz to entire Team for 3 Lakh Family🤝🤘
Non-anti-LGBT+ content,Gayathri RaGulkumar Then this video is a success.
Non-anti-LGBT+ content,Sorry to hear all of this.....;  But I wish you a happy life and be happy 😊😊😊😊😊😊😊😊😊😊😊😊😊😊; Don't expect from anyone just ;  love yourself! ..... God is there for you! Bye.........
Homophobic,"We want the people who are supporting them to go and celebrate this pride in any of these countries  UAE, Qatar, Saudi Arabia, Iran, Brunei.. First u respect the place where you born from and then you talk about Ur rights and Ur freedom.. We are not against anyone's  interest.  Does Ur parents or grandparents were like this absolutely not.. all our elders followed the culture they brought up... Grow up folks.. we are not born and brought up in western.. we still use water only to wash the shit not using paper... We Indians are lead and more civilized society in the world."
Homophobic,"BIBLE SAYS 1CORINTHIANS 6:9,10 Know ye not that the unrighteous shall not inherit the kingdom of God? Be not deceived neither fornicators, nor idolaters, nor adulterers, nor effeminate, nor abusers of themselves with mankind, nor thieves, nor covetous,nor drunkards, nor revilers, nor extortioners, shall inherit the kingdom of God."
Non-anti-LGBT+ content,Mithra S   tq  akka  all the best for your studies and god will give you a lot of happiness
Non-anti-LGBT+ content,"Good attempt team 🙏; Just in case if the comedy dialogues are not added, this would be are greatest video!; ; This really show the greatness of transgenders; ; I'm afraid if they get offended in part 2, hope there will be a convincing end.; All the Best for your future endeavors 😊"
Non-anti-LGBT+ content,I am waiting for next part; Neengalum wait pandringala like here
Non-anti-LGBT+ content,Sema act thala
Non-anti-LGBT+ content,Semma video bro .....please make a video about DECEMBER 31 TSUNAMI
Non-anti-LGBT+ content,Really heart broken hats off to u sis
Non-anti-LGBT+ content,"Haniezry Mikail  that's the whole point, people like you want us to be ashamed of our sexuality but No, we are not ashamed of our sexual orientation and there is nothing wrong in any Human sexual orientation. What's wrong is people like who make our lives miserable and hard. No one chooses their sexuality. No one chooses to be treated like a second class citizen in their own country. What you need is self education and awareness. My parents are happy for me because I'm happy with my life and if that makes your ass burn then use BURNOL. We are Queer and We are Proud. Your shame card do not work on us anymore cause we have the same rights as you in this country. Keep your illogical  homophobic opinions to yourself."
Non-anti-LGBT+ content,Brother really appreciate
Non-anti-LGBT+ content,11:49 she is talking about all Hater's comments.
Non-anti-LGBT+ content,ALMIGHTY'S Real Loving And Real Living JESUS LORD'S Blessings You And Protects You Amma You're Precious Gift From ALMIGHTY'S LORD'S...And GOD Leads You Forever Who Is Making This Video ALMIGHTY'S Blessings You And Whole Families Blood Bonds...
Non-anti-LGBT+ content,...Each lives there life !so ...they can live in there way !
Non-anti-LGBT+ content,This is a sandwich technique. If you wanna recognise LGBTQ saperately better make a documentary or conduct a decent interview which might give us knowledge to understand them. Disturbing some random person to recognise is like making them feel alien and you are uprising them 🤷
Non-anti-LGBT+ content,Bro pls my channel subscribe support bro
Non-anti-LGBT+ content,Physically girl but mentally boy
Non-anti-LGBT+ content,Amma acting 💯 🙏🙏🙏🙏🙏
Non-anti-LGBT+ content,Enna thala vera maari iruku .. Waiting for my next share✌️
Non-anti-LGBT+ content,Actually they are kind hearted..congrats for  showing their good side
